1000,110391
2000,205122
3000,284847
4000,374753
5000,496928
6000,604659
7000,670881
8000,783019
9000,844642
10000,934718
11000,1031676
12000,1152618
13000,1244513
14000,1301440
15000,1355505
16000,1447286
17000,1585828
18000,1649944
19000,1760718
20000,2372024
21000,1969260
22000,2015422
23000,2111627
24000,2235874
25000,2241485
26000,2308970
27000,2580617
28000,2519060
29000,2585191
30000,2731070
31000,2801389
32000,2860891
33000,2941448
34000,3031937
35000,3130371
36000,3261397
37000,3301420
38000,3381845
39000,3557370
40000,3659019
41000,4477034
42000,5489341
43000,3988236
44000,3960863
45000,4081447
46000,4197321
47000,4315401
48000,4401507
49000,4495522
50000,4524519
51000,4746352
52000,5547778
53000,5456128
54000,5206673
55000,5441243
56000,5678646
57000,5643679
58000,5568173
59000,5920456
60000,6060949
61000,5930972
62000,6123020
63000,6406330
64000,6726510
65000,6492253
66000,6833946
67000,7097109
68000,7198439
69000,7532058
70000,7851498
71000,8046212
72000,8059991
73000,8515202
74000,8650006
75000,9004738
76000,9310615
77000,9349283
78000,9817791
79000,10213466
80000,10268476
81000,11389310
82000,11217464
83000,12442420
84000,12657598
85000,13564107
86000,12696779
87000,12453147
88000,12531095
89000,12814267
90000,13269222
91000,13153939
92000,13532973
93000,14000443
94000,14913730
95000,16185424
96000,15510172
97000,15165247
98000,15532276
99000,16651533
100000,16704564
101000,16187990
102000,16399872
103000,16684125
104000,17579568
105000,17272092
106000,17431517
107000,17478288
108000,17225043
109000,18819646
110000,19928630
111000,19715887
112000,20010643
113000,19580882
114000,19664678
115000,19977111
116000,20176937
117000,20408733
118000,21046046
119000,21244235
120000,21331674
121000,21431753
122000,21764298
123000,21871126
124000,22043254
125000,22440167
126000,22529621
127000,23190994
128000,23100492
129000,23353713
130000,23727786
131000,23867893
132000,23998347
133000,24520289
134000,24693266
135000,24739498
136000,24813962
137000,24954267
138000,25308837
139000,25478495
140000,25639970
141000,25796865
142000,26045686
143000,26116747
144000,26518131
145000,26956644
146000,26889383
147000,27008904
148000,27503810
149000,27548013
150000,27710585
151000,28082345
152000,28140927
153000,28271201
154000,28613584
155000,29275065
156000,28883919
157000,28930613
158000,28400129
159000,29455719
160000,29717116
161000,29855779
162000,30165300
163000,30238090
164000,30402828
165000,30599543
166000,30642297
167000,31225925
168000,31282131
169000,31418399
170000,31684661
171000,32470712
172000,32018174
173000,32246428
174000,32463618
175000,32669002
176000,32825297
177000,32980194
178000,33242022
179000,34335795
180000,33611314
181000,33535100
182000,34269829
183000,33834062
184000,34388083
185000,34710297
186000,34886034
187000,35135999
188000,35215032
189000,35492657
190000,35618218
191000,35806513
192000,36023125
193000,36550175
194000,36440200
195000,36675469
196000,36855414
197000,37565295
198000,37299700
199000,37469853
200000,37739402
201000,37906480
202000,38039625
203000,38151622
204000,38611533
205000,39712617
206000,38891686
207000,38923054
208000,39224250
209000,39098857
210000,39547193
211000,39687731
212000,39861820
213000,40048834
214000,40142806
215000,40605955
216000,40704145
217000,40553570
218000,40820961
219000,41398980
220000,41332134
221000,41689569
222000,42638610
223000,42276490
224000,42215745
225000,43465568
226000,42559035
227000,42685168
228000,42939749
229000,42705748
230000,43255570
231000,43521457
232000,43824175
233000,43575125
234000,43717499
235000,43932467
236000,44151665
237000,44312940
238000,44659209
239000,44688567
240000,44675520
241000,45074911
242000,45311869
243000,45489686
244000,45938848
245000,46345846
246000,46886368
247000,46325609
248000,46728703
249000,46941480
250000,47255284
251000,47311579
252000,47637204
253000,47852302
254000,48041835
255000,48158480
256000,48306874
257000,48397139
258000,48461527
259000,48922083
260000,49386875
261000,49242441
262000,49708955
263000,50922665
264000,50034582
265000,50126853
266000,50771282
267000,50409418
268000,50833369
269000,50987111
270000,50929547
271000,51321119
272000,51479980
273000,51906177
274000,51743686
275000,52047977
276000,51681007
277000,52288936
278000,52750174
279000,53972004
280000,53376374
281000,53192590
282000,53407697
283000,53824697
284000,53775281
285000,53644508
286000,54270184
287000,54178818
288000,54646300
289000,54756465
290000,55117026
291000,54720888
292000,55824123
293000,55950561
294000,55896394
295000,56967406
296000,56196067
297000,56257307
298000,56438152
299000,57072225
300000,56569023
301000,57527927
302000,57729959
303000,57510699
304000,57298468
305000,57957969
306000,57888056
307000,58173659
308000,57835000
309000,58527816
310000,58971004
311000,58973807
312000,59146634
313000,59398839
314000,59221911
315000,58926223
316000,59389876
317000,59712528
318000,59386615
319000,60130748
320000,60303074
321000,60424977
322000,60563195
323000,60697303
324000,60926646
325000,61141435
326000,60830507
327000,61612334
328000,61996425
329000,61515983
330000,61982096
331000,62175804
332000,62343853
333000,62701776
334000,62376007
335000,62858763
336000,63142985
337000,63216327
338000,63506157
339000,63821436
340000,63820938
341000,63585919
342000,64298631
343000,64478535
344000,64526416
345000,64814300
346000,64998156
347000,65270339
348000,64979098
349000,65558971
350000,65802626
351000,65249348
352000,66008482
353000,65868837
354000,66626809
355000,66706177
356000,66904709
357000,67112355
358000,67387744
359000,67481396
360000,67260904
361000,67172756
362000,67971825
363000,68649257
364000,67714537
365000,68388685
366000,68827740
367000,68838395
368000,69202696
369000,69258442
370000,69060867
371000,69431487
372000,69446168
373000,70044150
374000,70304458
375000,70469797
376000,70769953
377000,70846339
378000,71007352
379000,70672236
380000,71420466
381000,71592972
382000,72054773
383000,72217186
384000,72020284
